State,State-County,POLLUTANT,Emissions (Tons),Pollutant Type,SCC Code,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2,SCC LEVEL 3,SCC LEVEL 4,EPA Region,FIPS
California,CA-Los Angeles,Formaldehyde,20.45309,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,"2,2,4-Trimethylpentane",15.62748,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Nitrogen Oxides,14.56518,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Hexane,11.55228,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,o-Xylene,10.97944,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Ethyl Benzene,10.65680,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,PM10 Primary (Filt + Cond),7.46821,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Acetaldehyde,6.68135,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,"1,3-Butadiene",5.65869,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,PM2.5 Primary (Filt + Cond),5.64359,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Methanol,2.38619,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Acrolein,1.22719,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Naphthalene,0.88696,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Propionaldehyde,0.88630,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Styrene,0.88630,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Cumene,0.34565,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Ammonia,0.28463,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Sulfur Dioxide,0.20601,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,p-Xylene,0.13001,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,"Benzo[g,h,i,]Perylene",0.08755,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Phenanthrene,0.08506,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Acenaphthylene,0.06908,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,"Indeno[1,2,3-c,d]Pyrene",0.03280,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Benzo[a]Pyrene,0.03240,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Fluorene,0.03025,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Pyrene,0.02933,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Phosphorus,0.02737,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Fluoranthene,0.02592,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Benzo[b]Fluoranthene,0.01723,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Benzo[k]Fluoranthene,0.01723,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Acenaphthene,0.01494,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Benz[a]Anthracene,0.01490,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Anthracene,0.01394,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Chrysene,0.01318,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Nickel,0.00879,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Manganese,0.00139,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,"Dibenzo(a,h)Anthracene",0.00075,HAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Carbon Dioxide,5.44450,GHG,2260004022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,"2-Stroke Mowers, Tractors, Turf Eqt (Commercial)",9,06037
California,CA-Los Angeles,Carbon Dioxide,"104,000.20000",GHG,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Carbon Monoxide,"15,546.37000",CAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Volatile Organic Compounds,682.21020,CAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Nitrogen Oxides,180.50500,CAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Toluene,33.10945,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,PM10 Primary (Filt + Cond),28.79129,CAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,PM2.5 Primary (Filt + Cond),21.75230,CAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,m-Xylene,19.72863,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Benzene,15.74503,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,"2,2,4-Trimethylpentane",13.37385,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Hexane,12.47562,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Formaldehyde,12.41715,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,o-Xylene,6.98054,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Ethyl Benzene,6.82588,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Acetaldehyde,4.05627,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,"1,3-Butadiene",3.43541,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Methanol,1.44867,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Ammonia,0.76408,CAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Acrolein,0.74503,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Sulfur Dioxide,0.72223,CAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Naphthalene,0.53998,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Propionaldehyde,0.53808,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Styrene,0.53808,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,p-Xylene,0.37279,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Cumene,0.22062,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Phosphorus,0.10550,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Phenanthrene,0.08675,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Acenaphthylene,0.07255,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Nickel,0.03388,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Fluorene,0.03221,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Pyrene,0.02706,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,"Benzo[g,h,i,]Perylene",0.02522,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Fluoranthene,0.02375,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Acenaphthene,0.01591,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Anthracene,0.01376,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,"Indeno[1,2,3-c,d]Pyrene",0.00945,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Benzo[a]Pyrene,0.00942,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Benzo[b]Fluoranthene,0.00613,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Benzo[k]Fluoranthene,0.00613,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Benz[a]Anthracene,0.00586,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Chrysene,0.00556,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Manganese,0.00534,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Antimony,0.00090,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,2-Methylnaphthalene,0.00058,HAP,2265004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Commercial),9,06037
California,CA-Los Angeles,Carbon Dioxide,"212,355.60000",GHG,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Carbon Monoxide,"30,789.21000",CAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Volatile Organic Compounds,"2,184.34100",CAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Nitrogen Oxides,339.34080,CAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Toluene,73.53670,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Hexane,42.46534,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,m-Xylene,39.06788,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,"2,2,4-Trimethylpentane",38.57866,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Benzene,34.16218,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Formaldehyde,23.09405,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,o-Xylene,14.09318,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Ethyl Benzene,13.95088,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,PM10 Primary (Filt + Cond),12.74659,CAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,PM2.5 Primary (Filt + Cond),9.61921,CAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Acetaldehyde,7.54406,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,"1,3-Butadiene",6.38936,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Methanol,2.69431,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,p-Xylene,1.72966,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Ammonia,1.63188,CAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Acrolein,1.38564,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Sulfur Dioxide,1.22233,CAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Naphthalene,1.00958,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Propionaldehyde,1.00074,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Styrene,1.00074,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Cumene,0.44832,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
California,CA-Los Angeles,Phenanthrene,0.18097,HAP,2265004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,4-Stroke Lawn & Garden Eqt (Residential),9,06037
